,Open,High,Low,Close,Volume,Adj. Close,Date
2021-05-19,73.16000366210938,76.97000122070312,72.76000213623047,76.2300033569336,73966200,76.2300033569336,2021-05-19
2021-05-20,76.80999755859375,78.2699966430664,76.25,78.05999755859375,49135000,78.05999755859375,2021-05-20
2021-05-21,78.55000305175781,78.80999755859375,77.04000091552734,77.16999816894531,40201100,77.16999816894531,2021-05-21
2021-05-24,77.26000213623047,78.01000213623047,76.80000305175781,77.44000244140625,33194300,77.44000244140625,2021-05-24
2021-05-25,77.33000183105469,78.7699966430664,76.83999633789062,77.86000061035156,47353100,77.86000061035156,2021-05-25
2021-05-26,77.83000183105469,78.58999633789062,77.58999633789062,78.33999633789062,30354000,78.33999633789062,2021-05-26
2021-05-27,78.11000061035156,78.43000030517578,77.47000122070312,78.41999816894531,35883200,78.41999816894531,2021-05-27
2021-05-28,78.66000366210938,81.08999633789062,78.65990366210937,80.08000183105469,40952700,80.08000183105469,2021-05-28
2021-06-01,81.01000213623047,82.91000366210938,80.66000366210938,80.80999755859375,43433000,80.80999755859375,2021-06-01
2021-06-02,81.0,82.5999984741211,80.66000366210938,81.97000122070312,35203200,81.97000122070312,2021-06-02
2021-06-03,81.12999725341797,81.88999938964844,80.26000213623047,80.27999877929688,29812000,80.27999877929688,2021-06-03
2021-06-04,80.91999816894531,82.19000244140625,80.80999755859375,81.58000183105469,26387800,81.58000183105469,2021-06-04
2021-06-07,81.4000015258789,81.68000030517578,80.37999725341797,81.3499984741211,29006800,81.3499984741211,2021-06-07
2021-06-08,81.87000274658203,82.6500015258789,80.44999694824219,80.88999938964844,26956600,80.88999938964844,2021-06-08
2021-06-09,81.08999633789062,81.68000030517578,79.80000305175781,79.95999908447266,28454600,79.95999908447266,2021-06-09
2021-06-10,80.0199966430664,81.70999908447266,79.69999694824219,81.55999755859375,28606400,81.55999755859375,2021-06-10
2021-06-11,81.61000061035156,82.33000183105469,80.69999694824219,81.30999755859375,24310900,81.30999755859375,2021-06-11
2021-06-14,81.51000213623047,81.55010305175782,80.19999694824219,81.55000305175781,27830200,81.55000305175781,2021-06-14
2021-06-15,81.58999633789062,81.68000030517578,80.22000122070312,80.47000122070312,26194300,80.47000122070312,2021-06-15
2021-06-16,80.75,81.44999694824219,78.95999908447266,80.11000061035156,29598300,80.11000061035156,2021-06-16
2021-06-17,80.7699966430664,85.37000274658203,80.56999969482422,84.55999755859375,77822800,84.55999755859375,2021-06-17
2021-06-18,84.27999877929688,85.7699966430664,83.4800033569336,84.6500015258789,58736800,84.6500015258789,2021-06-18
2021-06-21,83.48999786376953,84.19000244140625,82.20999908447266,82.58999633789062,44417100,82.58999633789062,2021-06-21
2021-06-22,82.9000015258789,84.04000091552734,82.4800033569336,83.58000183105469,32107700,83.58000183105469,2021-06-22
2021-06-23,83.83000183105469,84.48999786376953,83.16000366210938,83.81999969482422,25992400,83.81999969482422,2021-06-23
2021-06-24,84.38999938964844,87.13999938964844,84.37000274658203,86.0999984741211,42217700,86.0999984741211,2021-06-24
2021-06-25,86.33999633789062,86.36000061035156,85.0999984741211,85.62000274658203,27804500,85.62000274658203,2021-06-25
2021-06-28,86.37999725341797,88.0,86.1500015258789,87.08000183105469,30262000,87.08000183105469,2021-06-28
2021-06-29,87.41000366210938,90.30000305175781,86.66000366210938,89.5199966430664,46181000,89.5199966430664,2021-06-29
2021-06-30,90.81999969482422,94.33999633789062,90.5999984741211,93.93000030517578,70721500,93.93000030517578,2021-06-30
2021-07-01,94.04000091552734,94.18000030517578,91.69999694824219,93.30999755859375,58059000,93.30999755859375,2021-07-01
2021-07-02,93.27999877929688,95.2699966430664,92.20999908447266,94.69999694824219,51316700,94.69999694824219,2021-07-02
2021-07-06,94.87999725341797,95.41000366210938,93.31999969482422,94.47000122070312,44930100,94.47000122070312,2021-07-06
2021-07-07,95.0199966430664,95.44000244140625,90.30999755859375,90.54000091552734,51498500,90.54000091552734,2021-07-07
2021-07-08,87.86000061035156,90.33999633789062,87.44999694824219,89.73999786376953,45673500,89.73999786376953,2021-07-08
2021-07-09,90.04000091552734,91.26000213623047,88.52999877929688,90.9000015258789,35278400,90.9000015258789,2021-07-09
2021-07-12,91.22000122070312,91.9000015258789,89.6500015258789,90.80999755859375,28526600,90.80999755859375,2021-07-12
2021-07-13,90.4800033569336,91.41000366210938,89.83000183105469,90.26000213623047,30367600,90.26000213623047,2021-07-13
2021-07-14,90.76000213623047,91.4000015258789,88.94000244140625,89.05000305175781,28108500,89.05000305175781,2021-07-14
2021-07-15,89.77999877929688,89.78009877929688,86.18000030517578,86.93000030517578,38944700,86.93000030517578,2021-07-15
2021-07-16,87.31999969482422,88.02999877929688,85.68000030517578,85.88999938964844,35860700,85.88999938964844,2021-07-16
2021-07-19,84.98999786376953,87.2300033569336,84.23999786376953,86.58000183105469,39244800,86.58000183105469,2021-07-19
2021-07-20,87.08999633789062,87.7699966430664,85.16999816894531,87.11000061035156,28089000,87.11000061035156,2021-07-20
2021-07-21,87.25,89.48999786376953,86.9000015258789,89.41000366210938,29469900,89.41000366210938,2021-07-21
2021-07-22,89.4000015258789,91.36000061035156,89.08000183105469,91.20999908447266,33730100,91.20999908447266,2021-07-22
2021-07-23,91.3499984741211,92.37000274658203,90.19000244140625,92.1500015258789,31708900,92.1500015258789,2021-07-23
2021-07-26,92.01000213623047,92.75,91.12000274658203,91.81999969482422,27668500,91.81999969482422,2021-07-26
2021-07-27,92.94000244140625,94.0999984741211,89.0999984741211,91.02999877929688,69427000,91.02999877929688,2021-07-27
2021-07-28,93.44000244140625,98.70999908447266,89.6500015258789,97.93000030517578,140561000,97.93000030517578,2021-07-28
2021-07-29,96.58000183105469,105.73999786376953,96.57990183105468,102.94999694824219,164091800,102.94999694824219,2021-07-29
2021-07-30,101.5999984741211,106.97000122070312,101.37999725341797,106.19000244140625,125632000,106.19000244140625,2021-07-30
2021-08-02,105.93000030517578,110.33000183105469,103.83000183105469,108.62999725341797,115581900,108.62999725341797,2021-08-02
2021-08-03,108.1500015258789,114.8499984741211,107.66000366210938,112.55999755859375,157723100,112.55999755859375,2021-08-03
2021-08-04,114.36000061035156,122.48999786376953,114.16000366210938,118.7699966430664,225368700,118.7699966430664,2021-08-04
2021-08-05,116.62999725341797,117.68000030517578,111.58999633789062,112.3499984741211,137860900,112.3499984741211,2021-08-05
2021-08-06,110.55000305175781,116.26000213623047,109.69999694824219,110.11000061035156,143899000,110.11000061035156,2021-08-06
2021-08-09,111.30999755859375,112.33000183105469,107.05999755859375,107.58000183105469,115749900,107.58000183105469,2021-08-09
2021-08-10,107.9000015258789,109.16999816894531,104.36000061035156,106.4800033569336,113012300,106.4800033569336,2021-08-10
2021-08-11,107.5999984741211,109.79000091552734,105.62000274658203,107.68000030517578,91788300,107.68000030517578,2021-08-11
2021-08-12,107.38999938964844,108.44000244140625,105.86000061035156,106.5,60578700,106.5,2021-08-12
2021-08-13,107.16999816894531,111.70999908447266,106.56999969482422,110.55000305175781,100135700,110.55000305175781,2021-08-13
2021-08-16,110.19999694824219,111.58000183105469,105.87000274658203,107.4800033569336,73325400,107.4800033569336,2021-08-16
2021-08-17,106.63999938964844,108.69999694824219,105.3499984741211,107.55999755859375,74053900,107.55999755859375,2021-08-17
2021-08-18,107.3499984741211,108.06999969482422,103.2699966430664,103.44000244140625,79387900,103.44000244140625,2021-08-18
2021-08-19,103.31999969482422,106.18000030517578,101.9800033569336,103.69999694824219,71117500,103.69999694824219,2021-08-19
2021-08-20,104.31999969482422,105.9800033569336,103.98999786376953,104.6500015258789,55227600,104.6500015258789,2021-08-20
2021-08-23,105.30000305175781,109.0199966430664,104.86000061035156,108.7699966430664,68835300,108.7699966430664,2021-08-23
2021-08-24,109.44999694824219,109.61000061035156,107.27999877929688,107.6500015258789,51239300,107.6500015258789,2021-08-24
2021-08-25,108.12999725341797,109.91000366210938,107.44999694824219,108.30000305175781,45485500,108.30000305175781,2021-08-25
2021-08-26,108.56999969482422,109.2300033569336,106.83999633789062,107.2699966430664,51442500,107.2699966430664,2021-08-26
2021-08-27,108.01000213623047,111.77999877929688,107.80000305175781,111.4000015258789,61030000,111.4000015258789,2021-08-27
2021-08-30,112.61000061035156,114.48999786376953,111.26000213623047,111.31999969482422,56130500,111.31999969482422,2021-08-30
2021-08-31,111.26000213623047,111.26010213623047,109.02999877929688,110.72000122070312,49339000,110.72000122070312,2021-08-31
2021-09-01,111.30000305175781,111.8499984741211,109.8499984741211,109.98999786376953,38579600,109.98999786376953,2021-09-01
2021-09-02,110.31999969482422,110.87999725341797,108.7699966430664,109.19999694824219,40090500,109.19999694824219,2021-09-02
2021-09-03,108.8499984741211,111.16999816894531,108.5,109.91999816894531,42605800,109.91999816894531,2021-09-03
2021-09-07,109.95999908447266,110.58000183105469,108.66000366210938,109.1500015258789,28815200,109.1500015258789,2021-09-07
2021-09-08,108.87999725341797,109.30000305175781,105.5199966430664,106.16999816894531,43067900,106.16999816894531,2021-09-08
2021-09-09,106.55999755859375,107.30000305175781,105.83999633789062,106.1500015258789,31857900,106.1500015258789,2021-09-09
2021-09-10,106.98999786376953,106.99009786376953,104.9800033569336,105.19999694824219,32602300,105.19999694824219,2021-09-10
2021-09-13,105.26000213623047,105.27999877929688,102.62999725341797,104.80000305175781,37767800,104.80000305175781,2021-09-13
2021-09-14,105.5199966430664,106.81999969482422,104.41999816894531,105.7300033569336,40629500,105.7300033569336,2021-09-14
2021-09-15,106.0,106.31999969482422,104.02999877929688,105.5999984741211,37998900,105.5999984741211,2021-09-15
2021-09-16,104.91999816894531,106.75,103.76000213623047,106.22000122070312,38150300,106.22000122070312,2021-09-16
2021-09-17,105.55999755859375,105.9800033569336,103.70999908447266,103.87999725341797,44528300,103.87999725341797,2021-09-17
2021-09-20,101.58000183105469,102.51000213623047,99.51000213623047,101.55000305175781,45228400,101.55000305175781,2021-09-20
2021-09-21,102.1500015258789,103.43000030517578,101.18000030517578,102.81999969482422,35481500,102.81999969482422,2021-09-21
2021-09-22,102.81999969482422,104.55999755859375,102.20999908447266,104.37999725341797,34126300,104.37999725341797,2021-09-22
2021-09-23,104.88999938964844,106.86000061035156,103.88999938964844,106.1500015258789,32816700,106.1500015258789,2021-09-23
2021-09-24,105.19000244140625,106.05000305175781,104.68000030517578,105.80000305175781,26482600,105.80000305175781,2021-09-24
2021-09-27,105.06999969482422,108.44000244140625,103.44000244140625,108.16000366210938,51944300,108.16000366210938,2021-09-27
2021-09-28,106.83999633789062,107.6500015258789,101.41999816894531,101.5199966430664,74469000,101.5199966430664,2021-09-28
2021-09-29,102.30000305175781,102.66000366210938,99.80999755859375,100.3499984741211,52224700,100.3499984741211,2021-09-29
2021-09-30,102.08000183105469,104.44000244140625,101.98999786376953,102.9000015258789,57636700,102.9000015258789,2021-09-30
2021-10-01,102.5999984741211,103.0,100.63999938964844,102.44999694824219,41491600,102.44999694824219,2021-10-01
2021-10-04,101.73999786376953,101.8499984741211,99.81999969482422,100.33999633789062,41967100,100.33999633789062,2021-10-04
2021-10-05,100.91999816894531,102.87000274658203,100.61000061035156,101.80999755859375,31455200,101.80999755859375,2021-10-05
2021-10-06,100.44999694824219,103.72000122070312,100.3499984741211,103.63999938964844,39071700,103.63999938964844,2021-10-06
2021-10-07,104.5999984741211,107.94999694824219,104.45999908447266,106.44999694824219,41543100,106.44999694824219,2021-10-07
2021-10-08,106.55000305175781,107.27999877929688,104.88999938964844,105.05999755859375,30623000,105.05999755859375,2021-10-08
2021-10-11,104.62000274658203,107.19999694824219,104.0199966430664,104.68000030517578,31284400,104.68000030517578,2021-10-11
2021-10-12,105.16999816894531,106.04000091552734,104.33999633789062,105.04000091552734,34039900,105.04000091552734,2021-10-12
2021-10-13,106.27999877929688,109.87999725341797,106.25,109.16000366210938,55631900,109.16000366210938,2021-10-13
2021-10-14,110.5,112.22000122070312,109.62999725341797,111.98999786376953,46900200,111.98999786376953,2021-10-14
2021-10-15,112.51000213623047,112.83999633789062,111.11000061035156,112.12000274658203,34203000,112.12000274658203,2021-10-15
2021-10-18,111.9000015258789,116.87999725341797,111.37000274658203,116.43000030517578,47537800,116.43000030517578,2021-10-18
2021-10-19,116.16000366210938,117.16999816894531,114.47000122070312,116.33000183105469,39593900,116.33000183105469,2021-10-19
2021-10-20,116.29000091552734,118.30000305175781,115.41999816894531,116.38999938964844,34244800,116.38999938964844,2021-10-20
2021-10-21,116.5,119.68000030517578,116.26000213623047,119.33000183105469,34794900,119.33000183105469,2021-10-21
2021-10-22,120.83000183105469,121.55999755859375,118.37000274658203,119.81999969482422,38992700,119.81999969482422,2021-10-22
2021-10-25,120.5199966430664,123.45999908447266,118.5999984741211,122.36000061035156,47834100,122.36000061035156,2021-10-25
2021-10-26,122.98999786376953,127.19999694824219,122.58000183105469,122.93000030517578,59458900,122.93000030517578,2021-10-26
2021-10-27,121.62999725341797,128.0800018310547,121.05000305175781,122.27999877929688,98245300,122.27999877929688,2021-10-27
2021-10-28,122.86000061035156,123.5,120.26000213623047,121.16000366210938,58002500,121.16000366210938,2021-10-28
2021-10-29,120.94999694824219,122.56999969482422,119.87999725341797,120.2300033569336,43320100,120.2300033569336,2021-10-29
